"stimulus","Id_flow","lizard_id","clutch","sex","temp","cort","age_trial","age_euthanasia","trial","prey","t_D","motivation","region","mean_mitodensity","mean_potential","mean_ros","mean_size","mean_dnadamage","mean_peroxidation","mean_conpotential","mean_conros"
"Chemical",15,2267,"CL609_22","Male","Cold","Control",-0.296289775203351,-0.347564219446492,1,"Familiar",0.199434225188528,0,"OB",0.180667540651011,0.669318822443889,0.111089976536788,-0.180840008168852,0.0808679871503843,-0.839195408137616,1.0605598278609,0.00995342068149061
"Chemical",15,2267,"CL609_22","Male","Cold","Control",-0.296289775203351,-0.347564219446492,4,"Unknown",-0.123610548985656,1,"OB",0.180667540651011,0.669318822443889,0.111089976536788,-0.180840008168852,0.0808679871503843,-0.839195408137616,1.0605598278609,0.00995342068149061
"Chemical",16,2335,"CL630_23","Male","Cold","CORT",-0.398458663204507,-0.448307471459968,3,"Unknown",0.354293080938376,1,"OB",0.395172778075907,0.668102962542371,0.434513558800491,-0.317954994254304,-0.0499449866832996,-0.564831146511635,0.812432670426262,0.39041120911585
"Chemical",16,2335,"CL630_23","Male","Cold","CORT",-0.398458663204507,-0.448307471459968,4,"Familiar",-1.55588543570417,1,"OB",0.395172778075907,0.668102962542371,0.434513558800491,-0.317954994254304,-0.0499449866832996,-0.564831146511635,0.812432670426262,0.39041120911585
"Chemical",17,1956,"CL529_22","Male","Cold","Control",-0.153253332001733,-0.206523666627626,1,"Familiar",-0.338511820901985,1,"OB",0.28348579471579,0.623951906128304,0.342044910157004,-0.286870081733206,0.0832659835509162,-0.655247039168993,0.860550127144012,0.363093252850281
"Chemical",17,1956,"CL529_22","Male","Cold","Control",-0.153253332001733,-0.206523666627626,4,"Unknown",0.859107043073724,1,"OB",0.28348579471579,0.623951906128304,0.342044910157004,-0.286870081733206,0.0832659835509162,-0.655247039168993,0.860550127144012,0.363093252850281
"Chemical",18,2011,"CL543_22","Female","Cold","CORT",-0.0102168888001156,-0.0654831138087594,2,"Unknown",0.349681288975412,1,"OB",0.462347416166469,0.755502551389207,0.458998070145193,-0.081405320972085,0.107109344059768,-0.505819654960125,0.887074111127607,0.340440288202174
"Chemical",18,2011,"CL543_22","Female","Cold","CORT",-0.0102168888001156,-0.0654831138087594,3,"Familiar",0.0617256094902152,1,"OB",0.462347416166469,0.755502551389207,0.458998070145193,-0.081405320972085,0.107109344059768,-0.505819654960125,0.887074111127607,0.340440288202174
"Chemical",19,2251,"CL606_22","Male","Hot","CORT",0.0306506664003467,-0.025185813003369,2,"Familiar",0.156575281058726,1,"OB",0.295700129880649,0.698265999898579,0.684041685981221,-0.0316008793914498,-0.159169305621614,-0.594205719675138,0.976351088415531,1.09211813731893
"Chemical",19,2251,"CL606_22","Male","Hot","CORT",0.0306506664003467,-0.025185813003369,4,"Unknown",0.272072784362061,1,"OB",0.295700129880649,0.698265999898579,0.684041685981221,-0.0316008793914498,-0.159169305621614,-0.594205719675138,0.976351088415531,1.09211813731893
"Chemical",2,2318,"CL625_23","Male","Hot","Control",-0.0102168888001156,-0.0856317642114546,1,"Unknown",1.06890349754504,1,"OB",-1.30320870666618,-1.11558229165933,-0.924099527703641,-0.494370092876813,-0.0499449866832996,-0.723654952242793,-1.00326973794124,-0.0754347825601265
"Chemical",2,2318,"CL625_23","Male","Hot","Control",-0.0102168888001156,-0.0856317642114546,3,"Familiar",0.593156011935849,1,"OB",-1.30320870666618,-1.11558229165933,-0.924099527703641,-0.494370092876813,-0.0499449866832996,-0.723654952242793,-1.00326973794124,-0.0754347825601265
"Chemical",20,2355,"CL635_23","Female","Hot","Control",-0.0715182216008089,-0.125929065016845,1,"Familiar",0.343436506271026,1,"OB",-0.456635765679673,-0.221644361204319,-0.418455634549489,-0.875141091000491,0.0952185811645434,-0.752180328626608,0.102657201448342,-0.239457218602041
"Chemical",20,2355,"CL635_23","Female","Hot","Control",-0.0715182216008089,-0.125929065016845,3,"Unknown",-0.048819616057149,1,"OB",-0.456635765679673,-0.221644361204319,-0.418455634549489,-0.875141091000491,0.0952185811645434,-0.752180328626608,0.102657201448342,-0.239457218602041
"Chemical",21,2194,"CL593_22","Male","Cold","Control",-0.255422220002889,-0.287118268238407,2,"Familiar",0.729334812036791,1,"OB",-0.0735505585066183,-0.0402525242980504,-0.101785441124818,-0.361087749193107,-0.986983294699049,-0.767356126618643,0.0423696925933739,-0.0848081411537005
"Chemical",21,2194,"CL593_22","Male","Cold","Control",-0.255422220002889,-0.287118268238407,4,"Unknown",0.250174150319054,1,"OB",-0.0735505585066183,-0.0402525242980504,-0.101785441124818,-0.361087749193107,-0.986983294699049,-0.767356126618643,0.0423696925933739,-0.0848081411537005
"Chemical",22,2235,"CL601_22","Female","Cold","CORT",0.766266660008667,0.720314251896353,1,"Familiar",0.562451714304214,1,"OB",0.443020789008948,0.474865109787723,0.463871856693975,-0.0396922069175949,-0.623960645800107,-0.652657143000764,0.433557376714424,0.379970589996271
"Chemical",22,2235,"CL601_22","Female","Cold","CORT",0.766266660008667,0.720314251896353,3,"Unknown",-0.211037718698379,1,"OB",0.443020789008948,0.474865109787723,0.463871856693975,-0.0396922069175949,-0.623960645800107,-0.652657143000764,0.433557376714424,0.379970589996271
"Chemical",23,2302,"CL620_23","Female","Hot","Control",0.0306506664003467,-0.0050371626006738,1,"Unknown",0.42338949471349,NA,"OB",0.169312110780837,0.109550799468453,0.119468527478373,-0.579825690161682,-0.875203764961588,-0.775485586623341,0.0716203870883855,0.0461282197269242
"Chemical",23,2302,"CL620_23","Female","Hot","Control",0.0306506664003467,-0.0050371626006738,4,"Familiar",NA,1,"OB",0.169312110780837,0.109550799468453,0.119468527478373,-0.579825690161682,-0.875203764961588,-0.775485586623341,0.0716203870883855,0.0461282197269242
"Chemical",24,2240,"CL603_22","Male","Hot","Control",0.0306506664003467,-0.0050371626006738,2,"Familiar",-0.349663861541106,1,"OB",-0.793755994414737,-0.825359615013331,-0.826068490046639,-1.27992839192222,-1.04889893990503,-0.789373130440552,-0.836276508006492,-0.76706620121039
"Chemical",24,2240,"CL603_22","Male","Hot","Control",0.0306506664003467,-0.0050371626006738,3,"Unknown",-0.188845511904981,1,"OB",-0.793755994414737,-0.825359615013331,-0.826068490046639,-1.27992839192222,-1.04889893990503,-0.789373130440552,-0.836276508006492,-0.76706620121039
"Chemical",25,2367,"CL637_23","Male","Cold","Control",-0.439326218404969,-0.468456121862663,2,"Familiar",0.156575281058726,1,"OB",0.395093089136217,0.415879639865773,0.345849961532852,-0.103329543666977,-0.617449368523749,-0.579339585390791,0.38161873417509,0.20052882316962
"Chemical",25,2367,"CL637_23","Male","Cold","Control",-0.439326218404969,-0.468456121862663,4,"Unknown",0.664346215669735,1,"OB",0.395093089136217,0.415879639865773,0.345849961532852,-0.103329543666977,-0.617449368523749,-0.579339585390791,0.38161873417509,0.20052882316962
"Chemical",26,2300,"CL620_23","Male","Cold","Control",-0.296289775203351,-0.327415569043797,1,"Familiar",-0.398190518406875,0,"OB",-0.272757723047201,-0.174987772147965,-0.402699124893527,-0.336210127197499,-0.500203089324697,-0.354086184657347,-0.00759968172753416,-0.499861934375781
"Chemical",26,2300,"CL620_23","Male","Cold","Control",-0.296289775203351,-0.327415569043797,4,"Unknown",-0.385416027883702,1,"OB",-0.272757723047201,-0.174987772147965,-0.402699124893527,-0.336210127197499,-0.500203089324697,-0.354086184657347,-0.00759968172753416,-0.499861934375781
"Chemical",27,2136,"CL577_22","Male","Hot","CORT",0.214554664802427,0.176300691023583,2,"Familiar",0.320661693735816,1,"OB",-1.53768149723758,-1.01319910871761,-1.40671319102411,-2.79526073627302,-1.14093042379603,-0.909450356180806,-0.432980568320217,-1.22713817902026
"Chemical",27,2136,"CL577_22","Male","Hot","CORT",0.214554664802427,0.176300691023583,3,"Unknown",0.40404920974678,1,"OB",-1.53768149723758,-1.01319910871761,-1.40671319102411,-2.79526073627302,-1.14093042379603,-0.909450356180806,-0.432980568320217,-1.22713817902026
"Chemical",28,2239,"CL603_22","Male","Hot","CORT",0.0306506664003467,-0.0050371626006738,2,"Unknown",0.614177826211452,1,"OB",0.288759429927984,0.269247156592986,0.33488749609522,-0.257992341393012,-0.607716907935433,-0.498437096929357,0.235138227263079,0.339168145714805
"Chemical",28,2239,"CL603_22","Male","Hot","CORT",0.0306506664003467,-0.0050371626006738,4,"Familiar",0.301670053736088,1,"OB",0.288759429927984,0.269247156592986,0.33488749609522,-0.257992341393012,-0.607716907935433,-0.498437096929357,0.235138227263079,0.339168145714805
"Chemical",29,1992,"CL538_22","Female","Cold","CORT",0.0306506664003467,-0.0050371626006738,3,"Familiar",-0.425223836430658,1,"OB",-0.210375880447923,-0.141732803683093,-0.24177153963775,-0.146598341379222,-0.690108501285983,-0.537710544080577,-0.00887816359012979,-0.202616188983834
